,country,crop_item,year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,YIELD
20528,Pakistan,Sweet potatoes,2001,494.0,11871.0,27.28,104168
20529,Pakistan,Sweet potatoes,2001,494.0,11871.0,25.18,104168
20530,Pakistan,Sweet potatoes,2001,494.0,11871.0,26.5,104168
20531,Pakistan,Sweet potatoes,2001,494.0,11871.0,19.79,104168
20532,Pakistan,Sweet potatoes,2001,494.0,11871.0,23.62,104168
20533,Pakistan,Wheat,2001,494.0,11871.0,25.18,23254
20534,Pakistan,Wheat,2001,494.0,11871.0,23.62,23254
20535,Pakistan,Wheat,2001,494.0,11871.0,27.7,23254
20536,Pakistan,Wheat,2001,494.0,11871.0,23.62,23254
20537,Pakistan,Wheat,2001,494.0,11871.0,27.28,23254
20538,Pakistan,Wheat,2001,494.0,11871.0,25.18,23254
20539,Pakistan,Wheat,2001,494.0,11871.0,26.5,23254
20540,Pakistan,Wheat,2001,494.0,11871.0,19.79,23254
20541,Pakistan,Wheat,2001,494.0,11871.0,23.62,23254
20542,Pakistan,Maize,2002,494.0,10881.83,25.61,18448
20543,Pakistan,Maize,2002,494.0,10881.83,23.83,18448
20544,Pakistan,Maize,2002,494.0,10881.83,27.88,18448
20545,Pakistan,Maize,2002,494.0,10881.83,23.83,18448
20546,Pakistan,Maize,2002,494.0,10881.83,27.2,18448
20547,Pakistan,Maize,2002,494.0,10881.83,25.61,18448
20548,Pakistan,Maize,2002,494.0,10881.83,27.0,18448
20549,Pakistan,Maize,2002,494.0,10881.83,19.7,18448
20550,Pakistan,Maize,2002,494.0,10881.83,23.83,18448
20551,Pakistan,Potatoes,2002,494.0,10881.83,25.61,164486
20552,Pakistan,Potatoes,2002,494.0,10881.83,23.83,164486
20553,Pakistan,Potatoes,2002,494.0,10881.83,27.88,164486
20554,Pakistan,Potatoes,2002,494.0,10881.83,23.83,164486
20555,Pakistan,Potatoes,2002,494.0,10881.83,27.2,164486
20556,Pakistan,Potatoes,2002,494.0,10881.83,25.61,164486
20557,Pakistan,Potatoes,2002,494.0,10881.83,27.0,164486
20558,Pakistan,Potatoes,2002,494.0,10881.83,19.7,164486
20559,Pakistan,Potatoes,2002,494.0,10881.83,23.83,164486
20560,Pakistan,"Rice, paddy",2002,494.0,10881.83,25.61,30192
20561,Pakistan,"Rice, paddy",2002,494.0,10881.83,23.83,30192
20562,Pakistan,"Rice, paddy",2002,494.0,10881.83,27.88,30192
20563,Pakistan,"Rice, paddy",2002,494.0,10881.83,23.83,30192
20564,Pakistan,"Rice, paddy",2002,494.0,10881.83,27.2,30192
20565,Pakistan,"Rice, paddy",2002,494.0,10881.83,25.61,30192
20566,Pakistan,"Rice, paddy",2002,494.0,10881.83,27.0,30192
20567,Pakistan,"Rice, paddy",2002,494.0,10881.83,19.7,30192
20568,Pakistan,"Rice, paddy",2002,494.0,10881.83,23.83,30192
20569,Pakistan,Sorghum,2002,494.0,10881.83,25.61,5989
20570,Pakistan,Sorghum,2002,494.0,10881.83,23.83,5989
20571,Pakistan,Sorghum,2002,494.0,10881.83,27.88,5989
20572,Pakistan,Sorghum,2002,494.0,10881.83,23.83,5989
20573,Pakistan,Sorghum,2002,494.0,10881.83,27.2,5989
20574,Pakistan,Sorghum,2002,494.0,10881.83,25.61,5989
20575,Pakistan,Sorghum,2002,494.0,10881.83,27.0,5989
20576,Pakistan,Sorghum,2002,494.0,10881.83,19.7,5989
20577,Pakistan,Sorghum,2002,494.0,10881.83,23.83,5989
20578,Pakistan,Soybeans,2002,494.0,10881.83,25.61,12647
20579,Pakistan,Soybeans,2002,494.0,10881.83,23.83,12647
20580,Pakistan,Soybeans,2002,494.0,10881.83,27.88,12647
20581,Pakistan,Soybeans,2002,494.0,10881.83,23.83,12647
20582,Pakistan,Soybeans,2002,494.0,10881.83,27.2,12647
20583,Pakistan,Soybeans,2002,494.0,10881.83,25.61,12647
20584,Pakistan,Soybeans,2002,494.0,10881.83,27.0,12647
20585,Pakistan,Soybeans,2002,494.0,10881.83,19.7,12647
20586,Pakistan,Soybeans,2002,494.0,10881.83,23.83,12647
20587,Pakistan,Sweet potatoes,2002,494.0,10881.83,25.61,100385
20588,Pakistan,Sweet potatoes,2002,494.0,10881.83,23.83,100385
20589,Pakistan,Sweet potatoes,2002,494.0,10881.83,27.88,100385
20590,Pakistan,Sweet potatoes,2002,494.0,10881.83,23.83,100385
20591,Pakistan,Sweet potatoes,2002,494.0,10881.83,27.2,100385
20592,Pakistan,Sweet potatoes,2002,494.0,10881.83,25.61,100385
20593,Pakistan,Sweet potatoes,2002,494.0,10881.83,27.0,100385
20594,Pakistan,Sweet potatoes,2002,494.0,10881.83,19.7,100385
20595,Pakistan,Sweet potatoes,2002,494.0,10881.83,23.83,100385
20596,Pakistan,Wheat,2002,494.0,10881.83,25.61,22621
20597,Pakistan,Wheat,2002,494.0,10881.83,23.83,22621
20598,Pakistan,Wheat,2002,494.0,10881.83,27.88,22621
20599,Pakistan,Wheat,2002,494.0,10881.83,23.83,22621
20600,Pakistan,Wheat,2002,494.0,10881.83,27.2,22621
20601,Pakistan,Wheat,2002,494.0,10881.83,25.61,22621
20602,Pakistan,Wheat,2002,494.0,10881.83,27.0,22621
20603,Pakistan,Wheat,2002,494.0,10881.83,19.7,22621
20604,Pakistan,Wheat,2002,494.0,10881.83,23.83,22621
20605,Pakistan,Maize,2004,494.0,8903.48,25.55,28488
20606,Pakistan,Maize,2004,494.0,8903.48,23.78,28488
20607,Pakistan,Maize,2004,494.0,8903.48,27.94,28488
20608,Pakistan,Maize,2004,494.0,8903.48,23.78,28488
20609,Pakistan,Maize,2004,494.0,8903.48,27.5,28488
20610,Pakistan,Maize,2004,494.0,8903.48,25.55,28488
20611,Pakistan,Maize,2004,494.0,8903.48,26.96,28488
20612,Pakistan,Maize,2004,494.0,8903.48,19.93,28488
20613,Pakistan,Maize,2004,494.0,8903.48,23.78,28488
20614,Pakistan,Potatoes,2004,494.0,8903.48,25.55,176673
20615,Pakistan,Potatoes,2004,494.0,8903.48,23.78,176673
20616,Pakistan,Potatoes,2004,494.0,8903.48,27.94,176673
20617,Pakistan,Potatoes,2004,494.0,8903.48,23.78,176673
20618,Pakistan,Potatoes,2004,494.0,8903.48,27.5,176673
20619,Pakistan,Potatoes,2004,494.0,8903.48,25.55,176673
20620,Pakistan,Potatoes,2004,494.0,8903.48,26.96,176673
20621,Pakistan,Potatoes,2004,494.0,8903.48,19.93,176673
20622,Pakistan,Potatoes,2004,494.0,8903.48,23.78,176673
20623,Pakistan,"Rice, paddy",2004,494.0,8903.48,25.55,29914
20624,Pakistan,"Rice, paddy",2004,494.0,8903.48,23.78,29914
20625,Pakistan,"Rice, paddy",2004,494.0,8903.48,27.94,29914
20626,Pakistan,"Rice, paddy",2004,494.0,8903.48,23.78,29914
20627,Pakistan,"Rice, paddy",2004,494.0,8903.48,27.5,29914
20628,Pakistan,"Rice, paddy",2004,494.0,8903.48,25.55,29914
20629,Pakistan,"Rice, paddy",2004,494.0,8903.48,26.96,29914
20630,Pakistan,"Rice, paddy",2004,494.0,8903.48,19.93,29914
20631,Pakistan,"Rice, paddy",2004,494.0,8903.48,23.78,29914
20632,Pakistan,Sorghum,2004,494.0,8903.48,25.55,6062
20633,Pakistan,Sorghum,2004,494.0,8903.48,23.78,6062
20634,Pakistan,Sorghum,2004,494.0,8903.48,27.94,6062
20635,Pakistan,Sorghum,2004,494.0,8903.48,23.78,6062
20636,Pakistan,Sorghum,2004,494.0,8903.48,27.5,6062
20637,Pakistan,Sorghum,2004,494.0,8903.48,25.55,6062
20638,Pakistan,Sorghum,2004,494.0,8903.48,26.96,6062
20639,Pakistan,Sorghum,2004,494.0,8903.48,19.93,6062
20640,Pakistan,Sorghum,2004,494.0,8903.48,23.78,6062
20641,Pakistan,Soybeans,2004,494.0,8903.48,25.55,12450
20642,Pakistan,Soybeans,2004,494.0,8903.48,23.78,12450
20643,Pakistan,Soybeans,2004,494.0,8903.48,27.94,12450
20644,Pakistan,Soybeans,2004,494.0,8903.48,23.78,12450
20645,Pakistan,Soybeans,2004,494.0,8903.48,27.5,12450
20646,Pakistan,Soybeans,2004,494.0,8903.48,25.55,12450
20647,Pakistan,Soybeans,2004,494.0,8903.48,26.96,12450
20648,Pakistan,Soybeans,2004,494.0,8903.48,19.93,12450
20649,Pakistan,Soybeans,2004,494.0,8903.48,23.78,12450
20650,Pakistan,Sweet potatoes,2004,494.0,8903.48,25.55,113473
20651,Pakistan,Sweet potatoes,2004,494.0,8903.48,23.78,113473
20652,Pakistan,Sweet potatoes,2004,494.0,8903.48,27.94,113473
20653,Pakistan,Sweet potatoes,2004,494.0,8903.48,23.78,113473
20654,Pakistan,Sweet potatoes,2004,494.0,8903.48,27.5,113473
20655,Pakistan,Sweet potatoes,2004,494.0,8903.48,25.55,113473
20656,Pakistan,Sweet potatoes,2004,494.0,8903.48,26.96,113473
20657,Pakistan,Sweet potatoes,2004,494.0,8903.48,19.93,113473
20658,Pakistan,Sweet potatoes,2004,494.0,8903.48,23.78,113473
20659,Pakistan,Wheat,2004,494.0,8903.48,25.55,23733
20660,Pakistan,Wheat,2004,494.0,8903.48,23.78,23733
20661,Pakistan,Wheat,2004,494.0,8903.48,27.94,23733
20662,Pakistan,Wheat,2004,494.0,8903.48,23.78,23733
20663,Pakistan,Wheat,2004,494.0,8903.48,27.5,23733
20664,Pakistan,Wheat,2004,494.0,8903.48,25.55,23733
20665,Pakistan,Wheat,2004,494.0,8903.48,26.96,23733
20666,Pakistan,Wheat,2004,494.0,8903.48,19.93,23733
20667,Pakistan,Wheat,2004,494.0,8903.48,23.78,23733
20668,Pakistan,Maize,2005,494.0,7914.31,24.66,29843
20669,Pakistan,Maize,2005,494.0,7914.31,22.8,29843
20670,Pakistan,Maize,2005,494.0,7914.31,27.21,29843
20671,Pakistan,Maize,2005,494.0,7914.31,22.8,29843
20672,Pakistan,Maize,2005,494.0,7914.31,26.8,29843
20673,Pakistan,Maize,2005,494.0,7914.31,24.66,29843
20674,Pakistan,Maize,2005,494.0,7914.31,26.04,29843
20675,Pakistan,Maize,2005,494.0,7914.31,18.75,29843
20676,Pakistan,Maize,2005,494.0,7914.31,22.8,29843
20677,Pakistan,Potatoes,2005,494.0,7914.31,24.66,180795
20678,Pakistan,Potatoes,2005,494.0,7914.31,22.8,180795
20679,Pakistan,Potatoes,2005,494.0,7914.31,27.21,180795
20680,Pakistan,Potatoes,2005,494.0,7914.31,22.8,180795
20681,Pakistan,Potatoes,2005,494.0,7914.31,26.8,180795
20682,Pakistan,Potatoes,2005,494.0,7914.31,24.66,180795
20683,Pakistan,Potatoes,2005,494.0,7914.31,26.04,180795
20684,Pakistan,Potatoes,2005,494.0,7914.31,18.75,180795
20685,Pakistan,Potatoes,2005,494.0,7914.31,22.8,180795
20686,Pakistan,"Rice, paddy",2005,494.0,7914.31,24.66,31742
20687,Pakistan,"Rice, paddy",2005,494.0,7914.31,22.8,31742
20688,Pakistan,"Rice, paddy",2005,494.0,7914.31,27.21,31742
20689,Pakistan,"Rice, paddy",2005,494.0,7914.31,22.8,31742
20690,Pakistan,"Rice, paddy",2005,494.0,7914.31,26.8,31742
20691,Pakistan,"Rice, paddy",2005,494.0,7914.31,24.66,31742
20692,Pakistan,"Rice, paddy",2005,494.0,7914.31,26.04,31742
20693,Pakistan,"Rice, paddy",2005,494.0,7914.31,18.75,31742
20694,Pakistan,"Rice, paddy",2005,494.0,7914.31,22.8,31742
20695,Pakistan,Sorghum,2005,494.0,7914.31,24.66,5998
20696,Pakistan,Sorghum,2005,494.0,7914.31,22.8,5998
20697,Pakistan,Sorghum,2005,494.0,7914.31,27.21,5998
20698,Pakistan,Sorghum,2005,494.0,7914.31,22.8,5998
20699,Pakistan,Sorghum,2005,494.0,7914.31,26.8,5998
20700,Pakistan,Sorghum,2005,494.0,7914.31,24.66,5998
20701,Pakistan,Sorghum,2005,494.0,7914.31,26.04,5998
20702,Pakistan,Sorghum,2005,494.0,7914.31,18.75,5998
20703,Pakistan,Sorghum,2005,494.0,7914.31,22.8,5998
20704,Pakistan,Soybeans,2005,494.0,7914.31,24.66,12000
20705,Pakistan,Soybeans,2005,494.0,7914.31,22.8,12000
20706,Pakistan,Soybeans,2005,494.0,7914.31,27.21,12000
20707,Pakistan,Soybeans,2005,494.0,7914.31,22.8,12000
20708,Pakistan,Soybeans,2005,494.0,7914.31,26.8,12000
20709,Pakistan,Soybeans,2005,494.0,7914.31,24.66,12000
20710,Pakistan,Soybeans,2005,494.0,7914.31,26.04,12000
20711,Pakistan,Soybeans,2005,494.0,7914.31,18.75,12000
20712,Pakistan,Soybeans,2005,494.0,7914.31,22.8,12000
20713,Pakistan,Sweet potatoes,2005,494.0,7914.31,24.66,112584
20714,Pakistan,Sweet potatoes,2005,494.0,7914.31,22.8,112584
20715,Pakistan,Sweet potatoes,2005,494.0,7914.31,27.21,112584
20716,Pakistan,Sweet potatoes,2005,494.0,7914.31,22.8,112584
20717,Pakistan,Sweet potatoes,2005,494.0,7914.31,26.8,112584
20718,Pakistan,Sweet potatoes,2005,494.0,7914.31,24.66,112584
20719,Pakistan,Sweet potatoes,2005,494.0,7914.31,26.04,112584
20720,Pakistan,Sweet potatoes,2005,494.0,7914.31,18.75,112584
20721,Pakistan,Sweet potatoes,2005,494.0,7914.31,22.8,112584
20722,Pakistan,Wheat,2005,494.0,7914.31,24.66,25858
20723,Pakistan,Wheat,2005,494.0,7914.31,22.8,25858
20724,Pakistan,Wheat,2005,494.0,7914.31,27.21,25858
20725,Pakistan,Wheat,2005,494.0,7914.31,22.8,25858
20726,Pakistan,Wheat,2005,494.0,7914.31,26.8,25858
20727,Pakistan,Wheat,2005,494.0,7914.31,24.66,25858
20728,Pakistan,Wheat,2005,494.0,7914.31,26.04,25858
20729,Pakistan,Wheat,2005,494.0,7914.31,18.75,25858
20730,Pakistan,Wheat,2005,494.0,7914.31,22.8,25858
20731,Pakistan,Maize,2006,494.0,6925.13,25.17,30368
20732,Pakistan,Maize,2006,494.0,6925.13,23.28,30368
20733,Pakistan,Maize,2006,494.0,6925.13,27.29,30368
20734,Pakistan,Maize,2006,494.0,6925.13,23.28,30368
20735,Pakistan,Maize,2006,494.0,6925.13,26.73,30368
20736,Pakistan,Maize,2006,494.0,6925.13,25.17,30368
20737,Pakistan,Maize,2006,494.0,6925.13,26.46,30368
20738,Pakistan,Maize,2006,494.0,6925.13,19.53,30368
20739,Pakistan,Maize,2006,494.0,6925.13,23.28,30368
20740,Pakistan,Potatoes,2006,494.0,6925.13,25.17,133447
20741,Pakistan,Potatoes,2006,494.0,6925.13,23.28,133447
20742,Pakistan,Potatoes,2006,494.0,6925.13,27.29,133447
20743,Pakistan,Potatoes,2006,494.0,6925.13,23.28,133447
20744,Pakistan,Potatoes,2006,494.0,6925.13,26.73,133447
20745,Pakistan,Potatoes,2006,494.0,6925.13,25.17,133447
20746,Pakistan,Potatoes,2006,494.0,6925.13,26.46,133447
20747,Pakistan,Potatoes,2006,494.0,6925.13,19.53,133447
20748,Pakistan,Potatoes,2006,494.0,6925.13,23.28,133447
20749,Pakistan,"Rice, paddy",2006,494.0,6925.13,25.17,31604
20750,Pakistan,"Rice, paddy",2006,494.0,6925.13,23.28,31604
20751,Pakistan,"Rice, paddy",2006,494.0,6925.13,27.29,31604
20752,Pakistan,"Rice, paddy",2006,494.0,6925.13,23.28,31604
20753,Pakistan,"Rice, paddy",2006,494.0,6925.13,26.73,31604
20754,Pakistan,"Rice, paddy",2006,494.0,6925.13,25.17,31604
20755,Pakistan,"Rice, paddy",2006,494.0,6925.13,26.46,31604
20756,Pakistan,"Rice, paddy",2006,494.0,6925.13,19.53,31604
20757,Pakistan,"Rice, paddy",2006,494.0,6925.13,23.28,31604
20758,Pakistan,Sorghum,2006,494.0,6925.13,25.17,6156
20759,Pakistan,Sorghum,2006,494.0,6925.13,23.28,6156
20760,Pakistan,Sorghum,2006,494.0,6925.13,27.29,6156
20761,Pakistan,Sorghum,2006,494.0,6925.13,23.28,6156
20762,Pakistan,Sorghum,2006,494.0,6925.13,26.73,6156
20763,Pakistan,Sorghum,2006,494.0,6925.13,25.17,6156
20764,Pakistan,Sorghum,2006,494.0,6925.13,26.46,6156
20765,Pakistan,Sorghum,2006,494.0,6925.13,19.53,6156
20766,Pakistan,Sorghum,2006,494.0,6925.13,23.28,6156
20767,Pakistan,Soybeans,2006,494.0,6925.13,25.17,11287
20768,Pakistan,Soybeans,2006,494.0,6925.13,23.28,11287
20769,Pakistan,Soybeans,2006,494.0,6925.13,27.29,11287
20770,Pakistan,Soybeans,2006,494.0,6925.13,23.28,11287
20771,Pakistan,Soybeans,2006,494.0,6925.13,26.73,11287
20772,Pakistan,Soybeans,2006,494.0,6925.13,25.17,11287
20773,Pakistan,Soybeans,2006,494.0,6925.13,26.46,11287
20774,Pakistan,Soybeans,2006,494.0,6925.13,19.53,11287
20775,Pakistan,Soybeans,2006,494.0,6925.13,23.28,11287
20776,Pakistan,Sweet potatoes,2006,494.0,6925.13,25.17,118514
20777,Pakistan,Sweet potatoes,2006,494.0,6925.13,23.28,118514
20778,Pakistan,Sweet potatoes,2006,494.0,6925.13,27.29,118514
20779,Pakistan,Sweet potatoes,2006,494.0,6925.13,23.28,118514
20780,Pakistan,Sweet potatoes,2006,494.0,6925.13,26.73,118514
20781,Pakistan,Sweet potatoes,2006,494.0,6925.13,25.17,118514
20782,Pakistan,Sweet potatoes,2006,494.0,6925.13,26.46,118514
20783,Pakistan,Sweet potatoes,2006,494.0,6925.13,19.53,118514
20784,Pakistan,Sweet potatoes,2006,494.0,6925.13,23.28,118514
20785,Pakistan,Wheat,2006,494.0,6925.13,25.17,25186
20786,Pakistan,Wheat,2006,494.0,6925.13,23.28,25186
20787,Pakistan,Wheat,2006,494.0,6925.13,27.29,25186
20788,Pakistan,Wheat,2006,494.0,6925.13,23.28,25186
20789,Pakistan,Wheat,2006,494.0,6925.13,26.73,25186
20790,Pakistan,Wheat,2006,494.0,6925.13,25.17,25186
20791,Pakistan,Wheat,2006,494.0,6925.13,26.46,25186
20792,Pakistan,Wheat,2006,494.0,6925.13,19.53,25186
20793,Pakistan,Wheat,2006,494.0,6925.13,23.28,25186
20794,Pakistan,Maize,2007,494.0,5935.96,25.16,34265
20795,Pakistan,Maize,2007,494.0,5935.96,23.33,34265
20796,Pakistan,Maize,2007,494.0,5935.96,27.69,34265
20797,Pakistan,Maize,2007,494.0,5935.96,23.33,34265
20798,Pakistan,Maize,2007,494.0,5935.96,27.21,34265
20799,Pakistan,Maize,2007,494.0,5935.96,25.16,34265
20800,Pakistan,Maize,2007,494.0,5935.96,26.53,34265
20801,Pakistan,Maize,2007,494.0,5935.96,19.5,34265
20802,Pakistan,Maize,2007,494.0,5935.96,23.33,34265
20803,Pakistan,Potatoes,2007,494.0,5935.96,25.16,193516
20804,Pakistan,Potatoes,2007,494.0,5935.96,23.33,193516
20805,Pakistan,Potatoes,2007,494.0,5935.96,27.69,193516
20806,Pakistan,Potatoes,2007,494.0,5935.96,23.33,193516
20807,Pakistan,Potatoes,2007,494.0,5935.96,27.21,193516
20808,Pakistan,Potatoes,2007,494.0,5935.96,25.16,193516
20809,Pakistan,Potatoes,2007,494.0,5935.96,26.53,193516
20810,Pakistan,Potatoes,2007,494.0,5935.96,19.5,193516
20811,Pakistan,Potatoes,2007,494.0,5935.96,23.33,193516
20812,Pakistan,"Rice, paddy",2007,494.0,5935.96,25.16,33176
20813,Pakistan,"Rice, paddy",2007,494.0,5935.96,23.33,33176
20814,Pakistan,"Rice, paddy",2007,494.0,5935.96,27.69,33176
20815,Pakistan,"Rice, paddy",2007,494.0,5935.96,23.33,33176
20816,Pakistan,"Rice, paddy",2007,494.0,5935.96,27.21,33176
20817,Pakistan,"Rice, paddy",2007,494.0,5935.96,25.16,33176
20818,Pakistan,"Rice, paddy",2007,494.0,5935.96,26.53,33176
20819,Pakistan,"Rice, paddy",2007,494.0,5935.96,19.5,33176
20820,Pakistan,"Rice, paddy",2007,494.0,5935.96,23.33,33176
20821,Pakistan,Sorghum,2007,494.0,5935.96,25.16,6045
20822,Pakistan,Sorghum,2007,494.0,5935.96,23.33,6045
20823,Pakistan,Sorghum,2007,494.0,5935.96,27.69,6045
20824,Pakistan,Sorghum,2007,494.0,5935.96,23.33,6045
20825,Pakistan,Sorghum,2007,494.0,5935.96,27.21,6045
20826,Pakistan,Sorghum,2007,494.0,5935.96,25.16,6045
20827,Pakistan,Sorghum,2007,494.0,5935.96,26.53,6045
20828,Pakistan,Sorghum,2007,494.0,5935.96,19.5,6045
20829,Pakistan,Sorghum,2007,494.0,5935.96,23.33,6045
20830,Pakistan,Soybeans,2007,494.0,5935.96,25.16,5818
20831,Pakistan,Soybeans,2007,494.0,5935.96,23.33,5818
20832,Pakistan,Soybeans,2007,494.0,5935.96,27.69,5818
20833,Pakistan,Soybeans,2007,494.0,5935.96,23.33,5818
20834,Pakistan,Soybeans,2007,494.0,5935.96,27.21,5818
20835,Pakistan,Soybeans,2007,494.0,5935.96,25.16,5818
20836,Pakistan,Soybeans,2007,494.0,5935.96,26.53,5818
20837,Pakistan,Soybeans,2007,494.0,5935.96,19.5,5818
20838,Pakistan,Soybeans,2007,494.0,5935.96,23.33,5818
20839,Pakistan,Sweet potatoes,2007,494.0,5935.96,25.16,114454
20840,Pakistan,Sweet potatoes,2007,494.0,5935.96,23.33,114454
20841,Pakistan,Sweet potatoes,2007,494.0,5935.96,27.69,114454
20842,Pakistan,Sweet potatoes,2007,494.0,5935.96,23.33,114454
20843,Pakistan,Sweet potatoes,2007,494.0,5935.96,27.21,114454
20844,Pakistan,Sweet potatoes,2007,494.0,5935.96,25.16,114454
20845,Pakistan,Sweet potatoes,2007,494.0,5935.96,26.53,114454
20846,Pakistan,Sweet potatoes,2007,494.0,5935.96,19.5,114454
20847,Pakistan,Sweet potatoes,2007,494.0,5935.96,23.33,114454
20848,Pakistan,Wheat,2007,494.0,5935.96,25.16,27156
20849,Pakistan,Wheat,2007,494.0,5935.96,23.33,27156
20850,Pakistan,Wheat,2007,494.0,5935.96,27.69,27156
20851,Pakistan,Wheat,2007,494.0,5935.96,23.33,27156
20852,Pakistan,Wheat,2007,494.0,5935.96,27.21,27156
20853,Pakistan,Wheat,2007,494.0,5935.96,25.16,27156
20854,Pakistan,Wheat,2007,494.0,5935.96,26.53,27156
20855,Pakistan,Wheat,2007,494.0,5935.96,19.5,27156
20856,Pakistan,Wheat,2007,494.0,5935.96,23.33,27156
20857,Pakistan,Maize,2008,494.0,4946.79,24.89,34154
20858,Pakistan,Maize,2008,494.0,4946.79,23.21,34154
20859,Pakistan,Maize,2008,494.0,4946.79,27.23,34154
20860,Pakistan,Maize,2008,494.0,4946.79,23.21,34154
20861,Pakistan,Maize,2008,494.0,4946.79,26.74,34154
20862,Pakistan,Maize,2008,494.0,4946.79,24.89,34154
20863,Pakistan,Maize,2008,494.0,4946.79,26.33,34154
20864,Pakistan,Maize,2008,494.0,4946.79,19.34,34154
20865,Pakistan,Maize,2008,494.0,4946.79,23.21,34154
20866,Pakistan,Potatoes,2008,494.0,4946.79,24.89,164550
20867,Pakistan,Potatoes,2008,494.0,4946.79,23.21,164550
20868,Pakistan,Potatoes,2008,494.0,4946.79,27.23,164550
20869,Pakistan,Potatoes,2008,494.0,4946.79,23.21,164550
20870,Pakistan,Potatoes,2008,494.0,4946.79,26.74,164550
20871,Pakistan,Potatoes,2008,494.0,4946.79,24.89,164550
20872,Pakistan,Potatoes,2008,494.0,4946.79,26.33,164550
20873,Pakistan,Potatoes,2008,494.0,4946.79,19.34,164550
20874,Pakistan,Potatoes,2008,494.0,4946.79,23.21,164550
20875,Pakistan,"Rice, paddy",2008,494.0,4946.79,24.89,35199
20876,Pakistan,"Rice, paddy",2008,494.0,4946.79,23.21,35199
20877,Pakistan,"Rice, paddy",2008,494.0,4946.79,27.23,35199
20878,Pakistan,"Rice, paddy",2008,494.0,4946.79,23.21,35199
20879,Pakistan,"Rice, paddy",2008,494.0,4946.79,26.74,35199
20880,Pakistan,"Rice, paddy",2008,494.0,4946.79,24.89,35199
20881,Pakistan,"Rice, paddy",2008,494.0,4946.79,26.33,35199
20882,Pakistan,"Rice, paddy",2008,494.0,4946.79,19.34,35199
20883,Pakistan,"Rice, paddy",2008,494.0,4946.79,23.21,35199
20884,Pakistan,Sorghum,2008,494.0,4946.79,24.89,6262
20885,Pakistan,Sorghum,2008,494.0,4946.79,23.21,6262
20886,Pakistan,Sorghum,2008,494.0,4946.79,27.23,6262
20887,Pakistan,Sorghum,2008,494.0,4946.79,23.21,6262
20888,Pakistan,Sorghum,2008,494.0,4946.79,26.74,6262
20889,Pakistan,Sorghum,2008,494.0,4946.79,24.89,6262
20890,Pakistan,Sorghum,2008,494.0,4946.79,26.33,6262
20891,Pakistan,Sorghum,2008,494.0,4946.79,19.34,6262
20892,Pakistan,Sorghum,2008,494.0,4946.79,23.21,6262
20893,Pakistan,Soybeans,2008,494.0,4946.79,24.89,5918
20894,Pakistan,Soybeans,2008,494.0,4946.79,23.21,5918
20895,Pakistan,Soybeans,2008,494.0,4946.79,27.23,5918
20896,Pakistan,Soybeans,2008,494.0,4946.79,23.21,5918
20897,Pakistan,Soybeans,2008,494.0,4946.79,26.74,5918
20898,Pakistan,Soybeans,2008,494.0,4946.79,24.89,5918
20899,Pakistan,Soybeans,2008,494.0,4946.79,26.33,5918
20900,Pakistan,Soybeans,2008,494.0,4946.79,19.34,5918
20901,Pakistan,Soybeans,2008,494.0,4946.79,23.21,5918
20902,Pakistan,Sweet potatoes,2008,494.0,4946.79,24.89,111477
20903,Pakistan,Sweet potatoes,2008,494.0,4946.79,23.21,111477
20904,Pakistan,Sweet potatoes,2008,494.0,4946.79,27.23,111477
20905,Pakistan,Sweet potatoes,2008,494.0,4946.79,23.21,111477
20906,Pakistan,Sweet potatoes,2008,494.0,4946.79,26.74,111477
20907,Pakistan,Sweet potatoes,2008,494.0,4946.79,24.89,111477
20908,Pakistan,Sweet potatoes,2008,494.0,4946.79,26.33,111477
20909,Pakistan,Sweet potatoes,2008,494.0,4946.79,19.34,111477
20910,Pakistan,Sweet potatoes,2008,494.0,4946.79,23.21,111477
20911,Pakistan,Wheat,2008,494.0,4946.79,24.89,24514
20912,Pakistan,Wheat,2008,494.0,4946.79,23.21,24514
20913,Pakistan,Wheat,2008,494.0,4946.79,27.23,24514
20914,Pakistan,Wheat,2008,494.0,4946.79,23.21,24514
20915,Pakistan,Wheat,2008,494.0,4946.79,26.74,24514
20916,Pakistan,Wheat,2008,494.0,4946.79,24.89,24514
20917,Pakistan,Wheat,2008,494.0,4946.79,26.33,24514
20918,Pakistan,Wheat,2008,494.0,4946.79,19.34,24514
20919,Pakistan,Wheat,2008,494.0,4946.79,23.21,24514
20920,Pakistan,Maize,2009,494.0,3957.61,25.37,34879
20921,Pakistan,Maize,2009,494.0,3957.61,23.62,34879
20922,Pakistan,Maize,2009,494.0,3957.61,27.88,34879
20923,Pakistan,Maize,2009,494.0,3957.61,23.62,34879
20924,Pakistan,Maize,2009,494.0,3957.61,27.41,34879
20925,Pakistan,Maize,2009,494.0,3957.61,25.37,34879
20926,Pakistan,Maize,2009,494.0,3957.61,26.68,34879
20927,Pakistan,Maize,2009,494.0,3957.61,19.3,34879
20928,Pakistan,Maize,2009,494.0,3957.61,23.62,34879
20929,Pakistan,Potatoes,2009,494.0,3957.61,25.37,202848
20930,Pakistan,Potatoes,2009,494.0,3957.61,23.62,202848
20931,Pakistan,Potatoes,2009,494.0,3957.61,27.88,202848
20932,Pakistan,Potatoes,2009,494.0,3957.61,23.62,202848
20933,Pakistan,Potatoes,2009,494.0,3957.61,27.41,202848
